PREDICTION_SCORE,FILEPATH,POINT_NO,REEF_NAME,PREDICTION,Y,X
0.88989,NV/Hastings LTMP1 3m/Transect6/P6060956.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.510519,NV/Hastings LTMP1 3m/Transect6/P6060983.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.374621,NV/Hastings LTMP1 3m/Transect6/P6060973.JPG,2,Hastings LTMP1 3m,HARD CORAL,0.25,0.75
0.997775,NV/Hastings LTMP1 3m/Transect6/P6060974.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.486899,NV/Hastings LTMP1 3m/Transect6/P6060973.JPG,4,Hastings LTMP1 3m,HARD CORAL,0.75,0.25
0.973293,NV/Hastings LTMP1 3m/Transect6/P6060978.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.964961,NV/Hastings LTMP1 3m/Transect6/P6060978.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.559614,NV/Hastings LTMP1 3m/Transect6/P6060968.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.573188,NV/Hastings LTMP1 3m/Transect6/P6060973.JPG,3,Hastings LTMP1 3m,SPONGE,0.5,0.5
0.443275,NV/Hastings LTMP1 3m/Transect6/P6060963.JPG,4,Hastings LTMP1 3m,SOFT CORAL,0.75,0.25
0.686865,NV/Hastings LTMP1 3m/Transect6/P6060966.JPG,1,Hastings LTMP1 3m,HARD CORAL,0.25,0.25
0.699872,NV/Hastings LTMP1 3m/Transect6/P6060981.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.605694,NV/Hastings LTMP1 3m/Transect6/P6060981.JPG,5,Hastings LTMP1 3m,HARD CORAL,0.75,0.75
0.464053,NV/Hastings LTMP1 3m/Transect2/P6050594.JPG,2,Hastings LTMP1 3m,SOFT CORAL,0.25,0.75
0.470283,NV/Hastings LTMP1 3m/Transect2/P6050596.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.716219,NV/Hastings LTMP1 3m/Transect2/P6050589.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.825661,NV/Hastings LTMP1 3m/Transect2/P6050595.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.648694,NV/Hastings LTMP1 3m/Transect2/P6050596.JPG,3,Hastings LTMP1 3m,ALGAE,0.5,0.5
0.715897,NV/Hastings LTMP1 3m/Transect2/P6050587.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.830239,NV/Hastings LTMP1 3m/Transect2/P6050592.JPG,4,Hastings LTMP1 3m,SOFT CORAL,0.75,0.25
0.970165,NV/Hastings LTMP1 3m/Transect2/P6050598.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.694627,NV/Hastings LTMP1 3m/Transect2/P6050598.JPG,3,Hastings LTMP1 3m,ALGAE,0.5,0.5
0.868057,NV/Hastings LTMP1 3m/Transect2/P6050588.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.288731,NV/Hastings LTMP1 3m/Transect2/P6050589.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.456163,NV/Hastings LTMP1 3m/Transect2/P6050593.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.487439,NV/Hastings LTMP1 3m/Transect2/P6050596.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.509942,NV/Hastings LTMP1 3m/Transect2/P6050598.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.548237,NV/Hastings LTMP1 3m/Transect2/P6050587.JPG,2,Hastings LTMP1 3m,HARD CORAL,0.25,0.75
0.945677,NV/Hastings LTMP1 3m/Transect2/P6050595.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.495794,NV/Hastings LTMP1 3m/Transect2/P6050590.JPG,5,Hastings LTMP1 3m,OTHER,0.75,0.75
0.533448,NV/Hastings LTMP1 3m/Transect2/P6050587.JPG,1,Hastings LTMP1 3m,ABIOTIC,0.25,0.25
0.926735,NV/Hastings LTMP1 3m/Transect2/P6050588.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.989247,NV/Hastings LTMP1 3m/Transect2/P6050589.JPG,2,Hastings LTMP1 3m,HARD CORAL,0.25,0.75
0.82171,NV/Hastings LTMP1 3m/Transect2/P6050594.JPG,5,Hastings LTMP1 3m,SOFT CORAL,0.75,0.75
0.5414,NV/Hastings LTMP1 3m/Transect2/P6050594.JPG,1,Hastings LTMP1 3m,HARD CORAL,0.25,0.25
0.771397,NV/Hastings LTMP1 3m/Transect2/P6050589.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.584849,NV/Hastings LTMP1 3m/Transect2/P6050595.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.580628,NV/Hastings LTMP1 3m/Transect2/P6050591.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.673396,NV/Hastings LTMP1 3m/Transect2/P6050595.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.598228,NV/Hastings LTMP1 3m/Transect2/P6050591.JPG,4,Hastings LTMP1 3m,SPONGE,0.75,0.25
0.599291,NV/Hastings LTMP1 3m/Transect2/P6050593.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.574891,NV/Hastings LTMP1 3m/Transect2/P6050588.JPG,2,Hastings LTMP1 3m,SOFT CORAL,0.25,0.75
0.850632,NV/Hastings LTMP1 3m/Transect2/P6050593.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.412641,NV/Hastings LTMP1 3m/Transect2/P6050593.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.539754,NV/Hastings LTMP1 3m/Transect2/P6050594.JPG,4,Hastings LTMP1 3m,SOFT CORAL,0.75,0.25
0.897975,NV/Hastings LTMP1 3m/Transect2/P6050590.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.955777,NV/Hastings LTMP1 3m/Transect2/P6050589.JPG,1,Hastings LTMP1 3m,HARD CORAL,0.25,0.25
0.56137,NV/Hastings LTMP1 3m/Transect2/P6050592.JPG,3,Hastings LTMP1 3m,ALGAE,0.5,0.5
0.999468,NV/Hastings LTMP1 3m/Transect2/P6050597.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.964802,NV/Hastings LTMP1 3m/Transect2/P6050591.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.638408,NV/Hastings LTMP1 3m/Transect2/P6050597.JPG,4,Hastings LTMP1 3m,SOFT CORAL,0.75,0.25
0.934163,NV/Hastings LTMP1 3m/Transect2/P6050597.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.961106,NV/Hastings LTMP1 3m/Transect2/P6050588.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.818833,NV/Hastings LTMP1 3m/Transect2/P6050593.JPG,3,Hastings LTMP1 3m,ALGAE,0.5,0.5
0.652452,NV/Hastings LTMP1 3m/Transect2/P6050587.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.917,NV/Hastings LTMP1 3m/Transect2/P6050590.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.471013,NV/Hastings LTMP1 3m/Transect2/P6050587.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.565011,NV/Hastings LTMP1 3m/Transect2/P6050595.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.348708,NV/Hastings LTMP1 3m/Transect2/P6050591.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.64191,NV/Hastings LTMP1 3m/Transect2/P6050596.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.967837,NV/Hastings LTMP1 3m/Transect2/P6050592.JPG,5,Hastings LTMP1 3m,HARD CORAL,0.75,0.75
0.993723,NV/Hastings LTMP1 3m/Transect2/P6050596.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.978218,NV/Hastings LTMP1 3m/Transect2/P6050592.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.877304,NV/Hastings LTMP1 3m/Transect2/P6050598.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.867017,NV/Hastings LTMP1 3m/Transect2/P6050594.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.771042,NV/Hastings LTMP1 3m/Transect2/P6050590.JPG,2,Hastings LTMP1 3m,SOFT CORAL,0.25,0.75
0.520857,NV/Hastings LTMP1 3m/Transect2/P6050592.JPG,2,Hastings LTMP1 3m,HARD CORAL,0.25,0.75
0.555386,NV/Hastings LTMP1 3m/Transect2/P6050588.JPG,3,Hastings LTMP1 3m,OTHER,0.5,0.5
0.330723,NV/Hastings LTMP1 3m/Transect2/P6050590.JPG,4,Hastings LTMP1 3m,SOFT CORAL,0.75,0.25
0.561868,NV/Hastings LTMP1 3m/Transect2/P6050597.JPG,5,Hastings LTMP1 3m,HARD CORAL,0.75,0.75
0.684111,NV/Hastings LTMP1 3m/Transect2/P6050597.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.716927,NV/Hastings LTMP1 3m/Transect2/P6050598.JPG,5,Hastings LTMP1 3m,OTHER,0.75,0.75
0.922478,NV/Hastings LTMP1 3m/Transect4/P6061034.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.988906,NV/Hastings LTMP1 3m/Transect4/P6061032.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.690113,NV/Hastings LTMP1 3m/Transect4/P6061042.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.37876,NV/Hastings LTMP1 3m/Transect4/P6061026.JPG,2,Hastings LTMP1 3m,SPONGE,0.25,0.75
0.977075,NV/Hastings LTMP1 3m/Transect4/P6061037.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.959446,NV/Hastings LTMP1 3m/Transect4/P6061028.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.548993,NV/Hastings LTMP1 3m/Transect4/P6061026.JPG,4,Hastings LTMP1 3m,OTHER,0.75,0.25
0.799273,NV/Hastings LTMP1 3m/Transect4/P6061035.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.922026,NV/Hastings LTMP1 3m/Transect4/P6061039.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.98281,NV/Hastings LTMP1 3m/Transect4/P6061034.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.981535,NV/Hastings LTMP1 3m/Transect4/P6061036.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.974452,NV/Hastings LTMP1 3m/Transect4/P6061036.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.488753,NV/Hastings LTMP1 3m/Transect4/P6061037.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.596485,NV/Hastings LTMP1 3m/Transect4/P6061035.JPG,5,Hastings LTMP1 3m,OTHER,0.75,0.75
0.813354,NV/Hastings LTMP1 3m/Transect4/P6061027.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.999051,NV/Hastings LTMP1 3m/Transect4/P6061036.JPG,2,Hastings LTMP1 3m,SOFT CORAL,0.25,0.75
0.799238,NV/Hastings LTMP1 3m/Transect4/P6061034.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.81654,NV/Hastings LTMP1 3m/Transect4/P6061035.JPG,3,Hastings LTMP1 3m,OTHER,0.5,0.5
0.858985,NV/Hastings LTMP1 3m/Transect4/P6061042.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.851457,NV/Hastings LTMP1 3m/Transect4/P6061034.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.748733,NV/Hastings LTMP1 3m/Transect4/P6061032.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.463081,NV/Hastings LTMP1 3m/Transect4/P6061038.JPG,1,Hastings LTMP1 3m,OTHER,0.25,0.25
0.528474,NV/Hastings LTMP1 3m/Transect4/P6061032.JPG,4,Hastings LTMP1 3m,SOFT CORAL,0.75,0.25
0.823559,NV/Hastings LTMP1 3m/Transect4/P6061026.JPG,3,Hastings LTMP1 3m,ALGAE,0.5,0.5
0.532019,NV/Hastings LTMP1 3m/Transect4/P6061027.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.965819,NV/Hastings LTMP1 3m/Transect4/P6061028.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.89534,NV/Hastings LTMP1 3m/Transect4/P6061026.JPG,1,Hastings LTMP1 3m,HARD CORAL,0.25,0.25
0.985765,NV/Hastings LTMP1 3m/Transect4/P6061035.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.585895,NV/Hastings LTMP1 3m/Transect4/P6061031.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.384962,NV/Hastings LTMP1 3m/Transect4/P6061037.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.792861,NV/Hastings LTMP1 3m/Transect4/P6061028.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.360055,NV/Hastings LTMP1 3m/Transect4/P6061040.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.835791,NV/Hastings LTMP1 3m/Transect4/P6061035.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.827215,NV/Hastings LTMP1 3m/Transect4/P6061026.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.776231,NV/Hastings LTMP1 3m/Transect4/P6061031.JPG,5,Hastings LTMP1 3m,SOFT CORAL,0.75,0.75
0.864021,NV/Hastings LTMP1 3m/Transect4/P6061042.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.348576,NV/Hastings LTMP1 3m/Transect4/P6061036.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.828791,NV/Hastings LTMP1 3m/Transect4/P6061031.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.896213,NV/Hastings LTMP1 3m/Transect4/P6061037.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.70026,NV/Hastings LTMP1 3m/Transect4/P6061036.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.976403,NV/Hastings LTMP1 3m/Transect4/P6061039.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.990451,NV/Hastings LTMP1 3m/Transect4/P6061038.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.645556,NV/Hastings LTMP1 3m/Transect4/P6061034.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.709336,NV/Hastings LTMP1 3m/Transect4/P6061038.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.931859,NV/Hastings LTMP1 3m/Transect4/P6061039.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.753732,NV/Hastings LTMP1 3m/Transect4/P6061042.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.921752,NV/Hastings LTMP1 3m/Transect4/P6061032.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.859183,NV/Hastings LTMP1 3m/Transect4/P6061040.JPG,1,Hastings LTMP1 3m,OTHER,0.25,0.25
0.982751,NV/Hastings LTMP1 3m/Transect4/P6061040.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.902092,NV/Hastings LTMP1 3m/Transect4/P6061038.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.985557,NV/Hastings LTMP1 3m/Transect4/P6061037.JPG,5,Hastings LTMP1 3m,SOFT CORAL,0.75,0.75
0.555969,NV/Hastings LTMP1 3m/Transect4/P6061039.JPG,2,Hastings LTMP1 3m,OTHER,0.25,0.75
0.660525,NV/Hastings LTMP1 3m/Transect4/P6061028.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.946844,NV/Hastings LTMP1 3m/Transect4/P6061040.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.901489,NV/Hastings LTMP1 3m/Transect4/P6061031.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.634937,NV/Hastings LTMP1 3m/Transect4/P6061042.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.53328,NV/Hastings LTMP1 3m/Transect4/P6061032.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.984337,NV/Hastings LTMP1 3m/Transect4/P6061040.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.941086,NV/Hastings LTMP1 3m/Transect4/P6061031.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.422843,NV/Hastings LTMP1 3m/Transect4/P6061039.JPG,1,Hastings LTMP1 3m,OTHER,0.25,0.25
0.533108,NV/Hastings LTMP1 3m/Transect4/P6061028.JPG,2,Hastings LTMP1 3m,ABIOTIC,0.25,0.75
0.558389,NV/Hastings LTMP1 3m/Transect4/P6061038.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.362763,NV/Hastings LTMP1 3m/Transect8/P6061001.JPG,2,Hastings LTMP1 3m,HARD CORAL,0.25,0.75
0.992109,NV/Hastings LTMP1 3m/Transect8/P6061010.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.966628,NV/Hastings LTMP1 3m/Transect8/P6061013.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.520258,NV/Hastings LTMP1 3m/Transect8/P6061005.JPG,2,Hastings LTMP1 3m,OTHER,0.25,0.75
0.718298,NV/Hastings LTMP1 3m/Transect8/P6060999.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.542839,NV/Hastings LTMP1 3m/Transect8/P6061024.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.774675,NV/Hastings LTMP1 3m/Transect8/P6061010.JPG,1,Hastings LTMP1 3m,HARD CORAL,0.25,0.25
0.753529,NV/Hastings LTMP1 3m/Transect8/P6061001.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.700027,NV/Hastings LTMP1 3m/Transect8/P6061019.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.576189,NV/Hastings LTMP1 3m/Transect8/P6061005.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.998836,NV/Hastings LTMP1 3m/Transect8/P6061000.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.636144,NV/Hastings LTMP1 3m/Transect8/P6061014.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.875847,NV/Hastings LTMP1 3m/Transect8/P6061024.JPG,3,Hastings LTMP1 3m,OTHER,0.5,0.5
0.99778,NV/Hastings LTMP1 3m/Transect8/P6061005.JPG,1,Hastings LTMP1 3m,OTHER,0.25,0.25
0.465323,NV/Hastings LTMP1 3m/Transect8/P6061025.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.86585,NV/Hastings LTMP1 3m/Transect8/P6061025.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.736145,NV/Hastings LTMP1 3m/Transect8/P6060999.JPG,2,Hastings LTMP1 3m,HARD CORAL,0.25,0.75
0.304838,NV/Hastings LTMP1 3m/Transect8/P6061000.JPG,5,Hastings LTMP1 3m,HARD CORAL,0.75,0.75
0.756603,NV/Hastings LTMP1 3m/Transect8/P6061011.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.468508,NV/Hastings LTMP1 3m/Transect8/P6061006.JPG,2,Hastings LTMP1 3m,SOFT CORAL,0.25,0.75
0.96477,NV/Hastings LTMP1 3m/Transect8/P6061010.JPG,2,Hastings LTMP1 3m,SOFT CORAL,0.25,0.75
0.950775,NV/Hastings LTMP1 3m/Transect8/P6061024.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.858356,NV/Hastings LTMP1 3m/Transect8/P6061025.JPG,2,Hastings LTMP1 3m,OTHER,0.25,0.75
0.733001,NV/Hastings LTMP1 3m/Transect8/P6061006.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.602121,NV/Hastings LTMP1 3m/Transect8/P6061019.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.832859,NV/Hastings LTMP1 3m/Transect8/P6061005.JPG,5,Hastings LTMP1 3m,SOFT CORAL,0.75,0.75
0.520211,NV/Hastings LTMP1 3m/Transect8/P6061001.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.797633,NV/Hastings LTMP1 3m/Transect8/P6061011.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.884162,NV/Hastings LTMP1 3m/Transect8/P6061025.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.854209,NV/Hastings LTMP1 3m/Transect8/P6061014.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.744375,NV/Hastings LTMP1 3m/Transect8/P6061024.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.518204,NV/Hastings LTMP1 3m/Transect8/P6061014.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.990585,NV/Hastings LTMP1 3m/Transect8/P6061001.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.993417,NV/Hastings LTMP1 3m/Transect8/P6061006.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.93715,NV/Hastings LTMP1 3m/Transect8/P6061013.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.844399,NV/Hastings LTMP1 3m/Transect8/P6061005.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.96652,NV/Hastings LTMP1 3m/Transect8/P6061006.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.402938,NV/Hastings LTMP1 3m/Transect8/P6061010.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.900129,NV/Hastings LTMP1 3m/Transect8/P6061000.JPG,4,Hastings LTMP1 3m,SOFT CORAL,0.75,0.25
0.912912,NV/Hastings LTMP1 3m/Transect8/P6061011.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.519111,NV/Hastings LTMP1 3m/Transect8/P6061014.JPG,1,Hastings LTMP1 3m,SOFT CORAL,0.25,0.25
0.466801,NV/Hastings LTMP1 3m/Transect8/P6061019.JPG,2,Hastings LTMP1 3m,OTHER,0.25,0.75
0.648199,NV/Hastings LTMP1 3m/Transect8/P6061013.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.596868,NV/Hastings LTMP1 3m/Transect8/P6061000.JPG,2,Hastings LTMP1 3m,HARD CORAL,0.25,0.75
0.688464,NV/Hastings LTMP1 3m/Transect8/P6060999.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.627409,NV/Hastings LTMP1 3m/Transect8/P6060999.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.829373,NV/Hastings LTMP1 3m/Transect8/P6061014.JPG,2,Hastings LTMP1 3m,OTHER,0.25,0.75
0.798074,NV/Hastings LTMP1 3m/Transect8/P6061011.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.761647,NV/Hastings LTMP1 3m/Transect8/P6061001.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.454027,NV/Hastings LTMP1 3m/Transect8/P6061010.JPG,5,Hastings LTMP1 3m,SPONGE,0.75,0.75
0.814874,NV/Hastings LTMP1 3m/Transect8/P6061025.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.941224,NV/Hastings LTMP1 3m/Transect8/P6061013.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.982759,NV/Hastings LTMP1 3m/Transect8/P6061013.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.944737,NV/Hastings LTMP1 3m/Transect8/P6061019.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.960669,NV/Hastings LTMP1 3m/Transect8/P6061024.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.427312,NV/Hastings LTMP1 3m/Transect8/P6061019.JPG,1,Hastings LTMP1 3m,OTHER,0.25,0.25
0.506927,NV/Hastings LTMP1 3m/Transect8/P6061000.JPG,1,Hastings LTMP1 3m,OTHER,0.25,0.25
0.600878,NV/Hastings LTMP1 3m/Transect8/P6061011.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.652625,NV/Hastings LTMP1 3m/Transect8/P6060999.JPG,5,Hastings LTMP1 3m,HARD CORAL,0.75,0.75
0.99449,NV/Hastings LTMP1 3m/Transect8/P6061006.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.922478,NV/Hastings LTMP1 3m/Transect9/P6061034.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.988906,NV/Hastings LTMP1 3m/Transect9/P6061032.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.690113,NV/Hastings LTMP1 3m/Transect9/P6061042.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.37876,NV/Hastings LTMP1 3m/Transect9/P6061026.JPG,2,Hastings LTMP1 3m,SPONGE,0.25,0.75
0.977075,NV/Hastings LTMP1 3m/Transect9/P6061037.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.548993,NV/Hastings LTMP1 3m/Transect9/P6061026.JPG,4,Hastings LTMP1 3m,OTHER,0.75,0.25
0.799273,NV/Hastings LTMP1 3m/Transect9/P6061035.JPG,1,Hastings LTMP1 3m,ALGAE,0.25,0.25
0.922026,NV/Hastings LTMP1 3m/Transect9/P6061039.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.98281,NV/Hastings LTMP1 3m/Transect9/P6061034.JPG,2,Hastings LTMP1 3m,ALGAE,0.25,0.75
0.981535,NV/Hastings LTMP1 3m/Transect9/P6061036.JPG,5,Hastings LTMP1 3m,ALGAE,0.75,0.75
0.974452,NV/Hastings LTMP1 3m/Transect9/P6061036.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.488753,NV/Hastings LTMP1 3m/Transect9/P6061037.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.596485,NV/Hastings LTMP1 3m/Transect9/P6061035.JPG,5,Hastings LTMP1 3m,OTHER,0.75,0.75
0.813354,NV/Hastings LTMP1 3m/Transect9/P6061027.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.999051,NV/Hastings LTMP1 3m/Transect9/P6061036.JPG,2,Hastings LTMP1 3m,SOFT CORAL,0.25,0.75
0.799238,NV/Hastings LTMP1 3m/Transect9/P6061034.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.772027,NV/Hastings LTMP1 3m/Transect9/P6061027.JPG,4,Hastings LTMP1 3m,ALGAE,0.75,0.25
0.81654,NV/Hastings LTMP1 3m/Transect9/P6061035.JPG,3,Hastings LTMP1 3m,OTHER,0.5,0.5
0.858985,NV/Hastings LTMP1 3m/Transect9/P6061042.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
0.851457,NV/Hastings LTMP1 3m/Transect9/P6061034.JPG,3,Hastings LTMP1 3m,SOFT CORAL,0.5,0.5
0.748733,NV/Hastings LTMP1 3m/Transect9/P6061032.JPG,3,Hastings LTMP1 3m,HARD CORAL,0.5,0.5
